id,type,from,to,source_id,source_title,source_url,publication_date,retrieval_date,evidence_grade,factual_status,establishes,does_not_establish,review_status,extraction_method,confidence
relationship-e12a759943505c13d3d3,subjectOf,courtcase-f6d3873d56fae5cdb25a,finding-7b7038e1538f2d2c4bdfaa70,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-epstein-no-19-2221-2d-cir-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-40b606afeb8ea388aee4,subjectOf,courtcase-f7bf1a1c4ce8a575778a,finding-e091e9ef03bc7d3d36969bf0,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-12-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-8e031e6b0a89bd5a5f57,subjectOf,courtcase-f8ec25cb929c95f7450a,finding-c6d54a0c85660b01489f2154,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26489-carter.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,established-wrongdoing,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-3ac757687632092ecd3c,subjectOf,courtcase-fa10347c5444ca04047c,finding-7a60937558fedb552a156d6c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-ca-florida-holdings-llc-publisher-palm-beach-post-v-aronberg-no-50-2019-ca-014681-xxxx-mb,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-7d4c49863eed818adf4e,subjectOf,courtcase-fb7d1e91ee08e921ba79,finding-382aa48843bb101c6dbd534b,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-epstein-no-910-cv-80447-sd-fla-2010,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-89a0c9de62d8e2778a3a,subjectOf,courtcase-fc0b0c429b4d40cfecc2,finding-8d70f67622b7206cf5b3f175,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-epstein-v-rothstein-no-50-2009-ca-040800-xxxx-mb-fla-15th-cir-ct-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-e7ad889511c647407e38,subjectOf,courtcase-fd6e672cf120de936e9f,finding-cdeecf8ebd2a1f8306018972,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26579-lamancha.pdf,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-465299f2aebabe871a6f,subjectOf,courtcase-fd72ea499459bfcedf22,finding-be650c5fb982d24e1b30cdca,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,http://www.facebook.com/sharer/sharer.php?u=https://www.justice.gov/epstein/doj-disclosures,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-ade6c75fcfcc3c24761d,subjectOf,courtcase-fdda3df2b64ddae55a30,finding-d65be839500a5fe9813405d4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-7-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-c0343ee797cf64de0b28,subjectOf,courtcase-ff25c5e9090ffc33fd39,finding-3369f7cbbbd92ca2343c48c2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as a court, complaint, charge, indictment or judgment record.","A charge, complaint, arrest or indictment is not guilt. A final outcome applies only to the parties and conduct stated in the official record.",machine-classified-unreviewed,legal-keyword-classifier,0.78
relationship-048ccdae2cf247f57308,subjectOf,investigation-01919b4d23e966ec7571,finding-b4d03b1ddc5dfe58d7fd652e,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-matter-estate-jeffrey-e-epstein-deceased-no-st-21-rv-00005-vi-super-ct-2021,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-a6d3f7e848f1b3a80e41,subjectOf,investigation-05cc788c04ce0ebfc6f0,finding-2482c3e0241c7c7679a18cd1,usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95314226F0006,2026-08-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-0a53ad7dfab83aa1dfcd,subjectOf,investigation-073d2d60754f3b23cc34,finding-4fcbcd42d1f1071dae897dbf,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-federal-bureau-prisons-bop,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-f6d5ed99bd7ea42bf198,subjectOf,investigation-0836503349204aacce57,finding-3584d83dd217305542320584,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-noel-no-119-cr-00830-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-87b42656961d8f4014ef,subjectOf,investigation-0857c42263a95a963053,finding-fd7ff5fb4b01c9edc8b36b1c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-1-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-c0e2bf7c988e97bb53ef,subjectOf,investigation-0c97beaee42ca4a72941,finding-6aa174d9e44246806f0e27d2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-11-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-895eee9422633dca11be,subjectOf,investigation-0eb51d5103fb6dc91629,finding-f3300dd4dbd88dfcfeef6587,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,http://www.linkedin.com/shareArticle?mini=true&amp;url=https://www.justice.gov/epstein/doj-disclosures&amp;title=DOJ%20Disclosures,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-ea7dbf143d1f30661f1e,subjectOf,investigation-13811dae0d8df0917cd4,finding-a6817dde76af3b762ac84be1,house-oversight-releases,U.S. House Committee on Oversight and Government Reform — Releases,https://oversight.house.gov/landing/biden-family-investigation/,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-ec8dfc9f9053e4d52dfc,subjectOf,investigation-141044aeb7e1f3577e4d,finding-eea08e12995de57c7b8f279d,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-4-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-04db45caf8fd0a7d15ea,subjectOf,investigation-172f154227774241e53d,finding-9631b6d463cf1226af57353c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/opa/pr/department-justice-publishes-35-million-responsive-pages-compliance-epstein-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-6a2e4f8d4d0ce4cfe3e6,subjectOf,investigation-17ec99c7afaec9495c8e,finding-4d1178946fce26a6a5e8f720,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-indyke-no-119-cv-11869-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-19a7c91bdcfe7a685ebe,subjectOf,investigation-198fe3600d02d5fca599,finding-6da7bc5c0e901486c3247584,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-101-v-epstein-no-909-cv-80591-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-3ce35cd93c4bd2add9b6,subjectOf,investigation-21c8fd2bea8fe3ab1aaa,finding-6b584347f3bc2b675c3f7bd2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-nine-east-71st-street-no-119-cv-07625-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-8302da660b6427f3010c,subjectOf,investigation-263dbeeb863db4159af6,finding-28d4c404aecdcea4089e9ed2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-indyke-no-120-cv-02365-sdny-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-6cf9c0ad28901dc4b6ba,subjectOf,investigation-2984ecc9e31ff63b7443,finding-082965d46ebe0197c48b4983,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-8-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-2ac6cee176048fd239c0,subjectOf,investigation-29b9f5f9f7980e12f604,finding-b03056213cc10a2476cda438,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-3-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-9009302301a7f924d9b5,subjectOf,investigation-2b39711f4b9d96ab6e85,finding-76695ba4416b15324b90fc56,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10479-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-c7eb42de20569b9a09ba,subjectOf,investigation-2c29a092b27cee987762,finding-a7105482b520092289b997f6,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-state-florida-v-epstein-no-50-2008-cf-009381-axxx-mb-fla-15th-cir-ct-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-6737285f13d0a123b57f,subjectOf,investigation-2eb3569e832cd0f98106,finding-7e24ede6753bcfaccd2af89c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-103-v-epstein-no-910-cv-80309-sd-fla-2010,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-8dc9b2bb16d55b29c089,subjectOf,investigation-2f70dcec8cbe4ebeb225,finding-789052cd46551658a29a03c5,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/maxwell-proffer,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-5643aa299fb2437b7f87,subjectOf,investigation-31d812d605de95921832,finding-cbd46140f573612814a8aeba,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-909-v-80469-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-06900522956e50a59cde,subjectOf,investigation-325222bb3c7490150bd0,finding-dea2301f4b7a354af24238a4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-customs-and-border-protection-cbp,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-c66228f0d7f05b5bc753,subjectOf,investigation-331020a4f8dab133c318,finding-e986f2f565b8f10ac56cd395,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-maxwell-v-estate-jeffrey-epstein-no-st-20-cv-155-vi-super-ct-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-16ce7fac43fbca8200d1,subjectOf,investigation-3b492c1cfd32d5bdee66,finding-58a8d2f9ddc676bc6c575053,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-fbfe5d51ea24f560c152,subjectOf,investigation-3d031936d3a4b9f7dcc1,finding-3b99d718e9dd4294c4f003f4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-22-1426-2d-cir-2022,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-537230c5e33208be2aa4,subjectOf,investigation-41000ff2792a14d6a619,finding-4812aa0c228c623c55fd3f6a,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-4-v-epstein-no-908-cv-80380-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-4a01d38ee244ab0972b5,subjectOf,investigation-42d31f1d128c43079760,finding-e117d09ac91faef52b92faae,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-us-department-justices-fiscal-year-2025-compliance-payment-integrity-information-act,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-176ca2c71f38dc3d3ffe,subjectOf,investigation-43252d02392345324957,finding-fa96f7b05fc88177b7556b23,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10475-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-e0370f33c3300497a26b,subjectOf,investigation-4fbbadb0adba0485d302,finding-9da4b7bbdd81696ece0628fe,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-1000-v-indyke-no-119-cv-10577-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-b00446f66f5261748385,subjectOf,investigation-527c17bb35489eb6fd37,finding-055cb11595ad841e8cdf691b,federal-register-latest,Federal Register — Latest Documents,https://www.federalregister.gov/documents/2026/07/13/2026-14067/large-diameter-graphite-electrodes-from-india-postponement-of-preliminary-determination-in-the,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-6b33d5a752328c5863e3,subjectOf,investigation-528b84e3ce7b97069e16,finding-3066a0de9bdf82ce01ddd38e,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://oversight.house.gov/release/oversight-committee-releases-epstein-records-provided-by-the-department-of-justice/,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-06d4463c589a189cb6f7,subjectOf,investigation-5e37321418f13125201d,finding-d2b8825ad95d8d6c890e0b21,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-908-cv-80069-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-e26a72f1d0d80efd2a34,subjectOf,investigation-602d3a79a7afb3bc31ee,finding-fc5ac22f918f609e4dadff7e,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-office-justice-programs-victim-assistance-funds-subawarded-delaware-criminal-0,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-69cb7c3745d7a7badcb7,subjectOf,investigation-609c62fcaf0425acc46e,finding-3c9a07efa8a2571114ff516c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-jane-doe-43-v-epstein-no-117-cv-00616-sdny-2017,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-55aa8c46d95629a7f48b,subjectOf,investigation-61e9937fef8600e6750f,finding-1e9580ff63e3f1f5d9551d97,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-epstein-no-910-cv-81111-sd-fla-2010,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-1940bd63e10389f775c2,subjectOf,investigation-63b49ee9fcf4db630cf2,finding-37b5afe9bd8190ff8e8aeb64,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-5-v-epstein-no-908-cv-80381-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-e8d0d1e26c550c1c252a,subjectOf,investigation-6495424edad90ea6be10,finding-3db20bff474c8f74511b1d29,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-florida,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-625bf07cef27b59bee35,subjectOf,investigation-6498af220230224006aa,finding-8b1fb687716942f38d1f5698,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-broward-sheriffs-office-equitable-sharing-program-activities-broward-county-florida,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-7516629f1faeb11cf1ee,subjectOf,investigation-65d5e3df7936e2f72990,finding-a45f1867dc1464bf90c6e61c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10474-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-2b4c02340ee4c21a2500,subjectOf,investigation-666be8ca8518d6a588d4,finding-580476645c3c4f084b9427dd,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-epstein-909-cv-81092-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-643620f5a65c9e04119f,subjectOf,investigation-6789491ff7350c655f61,finding-e7ec714af3a517ae0b8fe68c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-maxwell-v-united-states-no-24-1073-us-2025-petition-cert,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
