relationship_id,from_id,from_name,from_type,relationship_type,to_id,to_name,to_type,source_title,source_url,date,publication_date,retrieval_date,evidence_grade,factual_status,review_status,extraction_method,confidence,what_is_established,what_is_not_established
relationship-f7fee108b9e7386c8b4d,contract-2ba0420f9e179d3617ff,G & RK CONSULTING ASSOCIATES LLC — Department of Energy,Contract,subjectOf,finding-40f1cc536bb9be84a44e68a2,G & RK CONSULTING ASSOCIATES LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503223FWA400392,2023-08-10T00:00:00.000Z,2023-08-10T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-a9a60d3a36027b3eca7e,contract-2e2b6ef0887d2beeade0,ATT MOBILITY LLC — Department of Defense,Contract,subjectOf,finding-e73b6048f1dd4f5716928e81,ATT MOBILITY LLC — Department of Defense,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC108426FB095,2026-07-23T00:00:00.000Z,2026-07-23T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-082d5d59111f6012ee2c,contract-2e68cc1dfed5d2241c4d,4 - HANNAH ALISON L. (0001645600) (Reporting),Contract,subjectOf,finding-1fc0b635ff3a51cf5aa0fa01,4 - HANNAH ALISON L. (0001645600) (Reporting),Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1645600/000090514826003238/0000905148-26-003238-index.htm,2026-07-11T01:53:28.000Z,2026-07-11T01:53:28.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-c1d7799955c91e891e27,contract-2ee6ea180de32e973799,COLOSSAL CONTRACTING LLC — Department of Energy,Contract,subjectOf,finding-0e08f9e9a801438956378956,COLOSSAL CONTRACTING LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503025FWA401087,2025-09-22T00:00:00.000Z,2025-09-22T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-18f8b0c108e57bc8acc8,contract-31937e710053c7065dcb,BATTELLE MEMORIAL INSTITUTE — Department of Energy,Contract,subjectOf,finding-addc61adad5aa09acfd38c78,BATTELLE MEMORIAL INSTITUTE — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DEAC0576RL01830,1978-09-15T00:00:00.000Z,1978-09-15T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-a57b3f2ecc713f74ea5a,contract-38c75d2dfdd8f4af0aba,4 - Lionsgate Studios Corp. (0002052959) (Issuer),Contract,subjectOf,finding-32572fd8b2e92da7640e3aec,4 - Lionsgate Studios Corp. (0002052959) (Issuer),Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/2052959/000119312526301179/0001193125-26-301179-index.htm,2026-07-11T00:00:03.000Z,2026-07-11T00:00:03.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-e850a364ebb3fbb6888f,contract-3a16eebf47ffb9204f84,RURAL ELECTRIC SUPPLY COOPERATIVE — Department of Energy,Contract,subjectOf,finding-0c4fa394dfc4a64387d552b3,RURAL ELECTRIC SUPPLY COOPERATIVE — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503426PWA002324,2026-07-08T00:00:00.000Z,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-4d437e48835bf746e770,contract-3b5ea075c8ed03c67e21,"4 - ZEEV VENTURES II-A, L.P. (0001665418) (Reporting)",Contract,subjectOf,finding-677c432e6454f2e13ee87ccc,"4 - ZEEV VENTURES II-A, L.P. (0001665418) (Reporting)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1665418/000119312526301192/0001193125-26-301192-index.htm,2026-07-11T00:25:50.000Z,2026-07-11T00:25:50.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-8284be1782907a3bdfa9,contract-3b63bc3fc61f4d8b615a,SCHEDULE 13G - Kendall Brazos Duncan (0002144955) (Filed by),Contract,subjectOf,finding-eb888e921836d03ba1019eac,SCHEDULE 13G - Kendall Brazos Duncan (0002144955) (Filed by),Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/2144955/000214495526000001/0002144955-26-000001-index.htm,2026-07-10T23:51:26.000Z,2026-07-10T23:51:26.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-3b8e93e6d4292697a5e4,contract-3c334923298e79d499be,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED — Morris K. Udall and Stewart L. Udall Foundation",Contract,subjectOf,finding-6b3bab2b0e38b99f5bb0a056,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED — Morris K. Udall and Stewart L. Udall Foundation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95900622C0004,2022-02-19T00:00:00.000Z,2022-02-19T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-c3ef3a2d8eac55efa0e0,contract-4410ad768e35e1b643b3,ATTAINX INC. — Department of Energy,Contract,subjectOf,finding-889527d73fe3b84f7154851e,ATTAINX INC. — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303924FEM000326,2024-08-12T00:00:00.000Z,2024-08-12T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-aa0d428a28392c03fdf1,contract-450e8f3b0db8f3893c83,INTRASTELLAR SOLUTIONS LLC — Department of Energy,Contract,subjectOf,finding-89226eace5537d9294eaa675,INTRASTELLAR SOLUTIONS LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503226PWA000631,2026-06-29T00:00:00.000Z,2026-06-29T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-7238e69af907515980ca,contract-49ada1ae5d0e38b6fe65,"FOUR CORNERS WEED CONTROL, INC — Department of Energy",Contract,subjectOf,finding-c26faf4e8dfe5ddfefbbb5db,"FOUR CORNERS WEED CONTROL, INC — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503224CWA000103,2024-05-15T00:00:00.000Z,2024-05-15T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-cc9f1e3c3989fee9dd75,contract-4c2c65f7974d57814a01,4 - Dardashti Soroush Salehian (0001850148) (Reporting),Contract,subjectOf,finding-d19795d12e6207d2119fb57c,4 - Dardashti Soroush Salehian (0001850148) (Reporting),Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1850148/000119312526301199/0001193125-26-301199-index.htm,2026-07-11T00:30:04.000Z,2026-07-11T00:30:04.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-d25ae99dd10c5d5d159b,contract-4ebd622bbb45947318fb,"GOLDSCHMITT-CRI-2, LLC — Department of Education",Contract,subjectOf,finding-f63e6c55355c28cd56433171,"GOLDSCHMITT-CRI-2, LLC — Department of Education",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91003125F0023,2025-03-12T00:00:00.000Z,2025-03-12T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-4a29bca3437ee8c60b7e,contract-521eae75cb89ffe03fa1,"LEIDOS, INC. — Department of Transportation",Contract,subjectOf,finding-4a7d75ee207fe677780fc053,"LEIDOS, INC. — Department of Transportation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DTFA0101CA0065CALL0001,2001-06-18T00:00:00.000Z,2001-06-18T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-005b7a2b0f64f32b9094,contract-57570bdedc0b86c2fe9d,CARAHSOFT TECHNOLOGY CORP — National Transportation Safety Board,Contract,subjectOf,finding-e8f82512ea94077d82a25012,CARAHSOFT TECHNOLOGY CORP — National Transportation Safety Board,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/9531BM25F0037,2025-08-01T00:00:00.000Z,2025-08-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-9777cd4e5c5b1d2a75e1,contract-58560c091d5525de6421,THE LELAND STANFORD JUNIOR UNIVERSITY — Department of Energy,Contract,subjectOf,finding-17024a9fdb6b12fd58e505e0,THE LELAND STANFORD JUNIOR UNIVERSITY — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DEAC0276SF00515,1978-11-20T00:00:00.000Z,1978-11-20T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-406ebfd66e177ba87a19,contract-58bdb089c1e7a5292648,CARAHSOFT TECHNOLOGY CORP — Department of Education,Contract,subjectOf,finding-4a494f48e9bba61b49dd6917,CARAHSOFT TECHNOLOGY CORP — Department of Education,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91996025P0013,2024-11-01T00:00:00.000Z,2024-11-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-bb18e29501e78e4eaf30,contract-58c61a5a9a22d92f83d5,"AT&T ENTERPRISES, LLC — Department of Education",Contract,subjectOf,finding-45f8bf051ace1af0359d376a,"AT&T ENTERPRISES, LLC — Department of Education",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91990020F0039,2020-08-12T00:00:00.000Z,2020-08-12T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-672ac1c139d8d06bcba2,contract-5c426520fb49ba2d63e6,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC. — Department of Transportation",Contract,subjectOf,finding-21cff0ca475c04fd164d34c6,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC. — Department of Transportation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DTFACT15D00003CALL0002,2015-11-03T00:00:00.000Z,2015-11-03T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-b76f537c09f10cc53423,contract-5dbeacd00a4b1926bf6a,JAZZ SOLUTIONS INC. — Department of Education,Contract,subjectOf,finding-f23de16432822daf7c6c73a5,JAZZ SOLUTIONS INC. — Department of Education,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91003121F0007,2021-04-01T00:00:00.000Z,2021-04-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-0a242a0b57e8744027fc,contract-5f01882c440b098189b1,"4 - ZEEV VENTURES V, L.P. (0001776719) (Reporting)",Contract,subjectOf,finding-bbb7e088febd82bee63a6794,"4 - ZEEV VENTURES V, L.P. (0001776719) (Reporting)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1776719/000119312526301192/0001193125-26-301192-index.htm,2026-07-11T00:25:50.000Z,2026-07-11T00:25:50.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-76753e281b2042fdd7fe,contract-60a402d9c5d57131ddc8,"4 - Aeva Technologies, Inc. (0001789029) (Issuer)",Contract,subjectOf,finding-b68c1d0dacb092399a8fddea,"4 - Aeva Technologies, Inc. (0001789029) (Issuer)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1789029/000119312526301199/0001193125-26-301199-index.htm,2026-07-11T00:30:04.000Z,2026-07-11T00:30:04.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-f1a9de7eae7fb22266ed,contract-60d7b4d5c7a058a247cc,4 - ZEEV OREN (0001259603) (Reporting),Contract,subjectOf,finding-ff3f58e21c1102743fa06722,4 - ZEEV OREN (0001259603) (Reporting),Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1259603/000119312526301192/0001193125-26-301192-index.htm,2026-07-11T00:25:50.000Z,2026-07-11T00:25:50.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-d47f11ae51f7505312d5,contract-61098a08172390ab284e,"GOVSMART, INC. — Consumer Financial Protection Bureau",Contract,subjectOf,finding-d523f573454d7107b54eee44,"GOVSMART, INC. — Consumer Financial Protection Bureau",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/9531CB26F0031,2026-07-08T00:00:00.000Z,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-ed74fd0f58bdf30bd46a,contract-65081d0d35ed7c243896,KLEEN SWEEP LLC — Department of Energy,Contract,subjectOf,finding-ab7b2cf392766b74da6ff222,KLEEN SWEEP LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503223PWA000396,2023-02-06T00:00:00.000Z,2023-02-06T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-6dd5c01e959cf381a5ca,contract-65bae170f104e7e3acbf,"FREQUENTIS USA, INC — Department of Transportation",Contract,subjectOf,finding-e497bfc368cbe5342781e900,"FREQUENTIS USA, INC — Department of Transportation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DTFAWA12C00055,2012-09-13T00:00:00.000Z,2012-09-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-8d1eceb3ad506f46790d,contract-67a981294c1910d09cba,4 - Carver Kyle (0001757072) (Reporting),Contract,subjectOf,finding-b21aa5ba63b54271e26d8f57,4 - Carver Kyle (0001757072) (Reporting),Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1757072/000175707226000007/0001757072-26-000007-index.htm,2026-07-10T23:59:49.000Z,2026-07-10T23:59:49.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-83df6a9a27b4fd4b34cc,contract-68be7433329a87ab31a1,"4 - Janux Therapeutics, Inc. (0001817713) (Issuer)",Contract,subjectOf,finding-b4f55419591f8b3ec1df520b,"4 - Janux Therapeutics, Inc. (0001817713) (Issuer)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1817713/000186415826000004/0001864158-26-000004-index.htm,2026-07-11T00:00:05.000Z,2026-07-11T00:00:05.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-a949e1a0f3cf9d38e1c9,contract-6ccdac1f88879417fa7e,"GENERAL DYNAMICS MISSION SYSTEMS, INC. — Department of Defense",Contract,subjectOf,finding-2460309f68c1e9a813f4eb8b,"GENERAL DYNAMICS MISSION SYSTEMS, INC. — Department of Defense",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC101326FB624,2026-07-13T00:00:00.000Z,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-3796105b605e998ea12b,contract-6e4dbbf1b29255e8bb34,"4 - Zeev Ventures IV, L.P. (0001742455) (Reporting)",Contract,subjectOf,finding-91e1274311a70a5c04830917,"4 - Zeev Ventures IV, L.P. (0001742455) (Reporting)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1742455/000119312526301192/0001193125-26-301192-index.htm,2026-07-11T00:25:50.000Z,2026-07-11T00:25:50.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-3f8d9ab8fd8352f46a64,contract-6e8ed2f50d3bdc17ca9d,APPLIED ENTERPRISE MANAGEMENT CORPORATION — Department of Education,Contract,subjectOf,finding-816524053f328bb094e49d9a,APPLIED ENTERPRISE MANAGEMENT CORPORATION — Department of Education,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91990026F0024,2026-03-22T00:00:00.000Z,2026-03-22T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-1cc78ec75b6f9b99c78a,contract-72dae438a21ae841a9c3,"EDUCATION, NEW JERSEY DEPARTMENT OF — Department of Education",Contract,subjectOf,finding-f5497ef2a6ad9b039bbb4c17,"EDUCATION, NEW JERSEY DEPARTMENT OF — Department of Education",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91990025C0055,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-4401f4b66944c5d8fa89,contract-74ab1b5def5e9a61d26d,AT&T CORP. — Department of Defense,Contract,subjectOf,finding-d3589cf045e6d530b37381a9,AT&T CORP. — Department of Defense,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC101326FB587,2026-08-21T00:00:00.000Z,2026-08-21T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-7aee43d27a7adfd0a4c3,contract-762560e99f6b66b71afb,"4 - ZEEV VENTURES II, L.P. (0001648710) (Reporting)",Contract,subjectOf,finding-298e9e87f5417f0c024e390c,"4 - ZEEV VENTURES II, L.P. (0001648710) (Reporting)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1648710/000119312526301192/0001193125-26-301192-index.htm,2026-07-11T00:25:50.000Z,2026-07-11T00:25:50.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-a2e7a855fcf91514f525,contract-7a7c6809a839efeaa99d,"Agency Information Collection Activities: Proposed Collection: Public Comment Request; Information Collection Request Title: Maternal and Child Health Bureau Performance Measures for Discretionary Grant Information System, OMB No. 0915-0298-Revision",Contract,subjectOf,finding-e28b45a27fd076768d165e35,"Agency Information Collection Activities: Proposed Collection: Public Comment Request; Information Collection Request Title: Maternal and Child Health Bureau Performance Measures for Discretionary Grant Information System, OMB No. 0915-0298-Revision",Finding,Federal Register — Latest Documents,https://www.federalregister.gov/documents/2026/07/13/2026-14051/agency-information-collection-activities-proposed-collection-public-comment-request-information,2026-07-13T00:00:00.000Z,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-e63337a353ae760940e0,contract-8117f68403dceb4e5852,"Audit of the Utilization of the Office on Violence Against Women&#039;s STOP (Services, Training, Officers, and Prosecutors) Violence Against Women and Sexual Assault Services Formula Grant Programs",Contract,subjectOf,finding-788d34968a553c21b453392e,"Audit of the Utilization of the Office on Violence Against Women&#039;s STOP (Services, Training, Officers, and Prosecutors) Violence Against Women and Sexual Assault Services Formula Grant Programs",Finding,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-utilization-office-violence-against-womens-stop-services-training-officers-and,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-5548d751a0f654e8441b,contract-81e5b51652cabd78371b,"SIEMENS MEDICAL SOLUTIONS USA, INC. — Department of Veterans Affairs",Contract,subjectOf,finding-4760d05f4604f7599f2447d3,"SIEMENS MEDICAL SOLUTIONS USA, INC. — Department of Veterans Affairs",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/VA25017F3742,2017-07-08T00:00:00.000Z,2017-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-e960c967b262c0803a9f,contract-83413fec1755f85c8dc1,"4 - Aeva Technologies, Inc. (0001789029) (Issuer)",Contract,subjectOf,finding-d788c182281f2d6505299ad8,"4 - Aeva Technologies, Inc. (0001789029) (Issuer)",Finding,U.S. Securities and Exchange Commission — Current EDGAR Filings,https://www.sec.gov/Archives/edgar/data/1789029/000119312526301198/0001193125-26-301198-index.htm,2026-07-11T00:30:03.000Z,2026-07-11T00:30:03.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-0f3f89ea81c58a39fb5a,contract-84fab9842131b0e748ae,"TETRA TECH, INC. — Department of Energy",Contract,subjectOf,finding-f35db6e60371b21543fc4400,"TETRA TECH, INC. — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303924FEM000296,2024-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
relationship-2a790f13849274a19af2,contract-86a8ba66d7ec32b7c7a1,JAZZ SOLUTIONS INC. — Department of Education,Contract,subjectOf,finding-79083a9a1130332112c5b59e,JAZZ SOLUTIONS INC. — Department of Education,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91003122C0007,2022-07-15T00:00:00.000Z,2022-07-15T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,machine-classified-unreviewed,contract-keyword-classifier,0.72,"The cited record is classified as concerning a contract, award, grant, tender or procurement matter.","Classification does not establish improper contracting, payment, ownership or corruption."
